name,result,truth_masks
Name,Hello World,"(True, True, True, True, True, True)"
Name,Hello world,"(True, True, True, True, True, False)"
Name,john Doe,"(True, True, True, True, False, True)"
Name,john doe,"(True, True, True, True, False, False)"
Name, A B C D,"(True, True, True, False, True, True)"
Name, Abc,"(True, True, True, False, True, False)"
Name, test Case,"(True, True, True, False, False, True)"
Name, hello,"(True, True, True, False, False, False)"
Name,John Doe ,"(True, True, False, True, True, True)"
Name,A b c ,"(True, True, False, True, True, False)"
Name,hello World ,"(True, True, False, True, False, True)"
Name,hello world ,"(True, True, False, True, False, False)"
Name, A Quick Brown Fox ,"(True, True, False, False, True, True)"
Name, A b ,"(True, True, False, False, True, False)"
Name, a B C ,"(True, True, False, False, False, True)"
Name, a ,"(True, True, False, False, False, False)"
Name,Alice,"(True, False, True, True, True, True)"
Name,UNSAT,"(True, False, True, True, True, False)"
Name,john,"(True, False, True, True, False, True)"
Name,UNSAT,"(True, False, True, True, False, False)"
Name,UNSAT,"(True, False, True, False, True, True)"
Name,UNSAT,"(True, False, True, False, True, False)"
Name,UNSAT,"(True, False, True, False, False, True)"
Name,UNSAT,"(True, False, True, False, False, False)"
Name,UNSAT,"(True, False, False, True, True, True)"
Name,UNSAT,"(True, False, False, True, True, False)"
Name,UNSAT,"(True, False, False, True, False, True)"
Name,UNSAT,"(True, False, False, True, False, False)"
Name,UNSAT,"(True, False, False, False, True, True)"
Name,UNSAT,"(True, False, False, False, True, False)"
Name,UNSAT,"(True, False, False, False, False, True)"
Name,UNSAT,"(True, False, False, False, False, False)"
Name,1 Hello World!,"(False, True, True, True, True, True)"
Name,A! b,"(False, True, True, True, True, False)"
Name,1 A B,"(False, True, True, True, False, True)"
Name,1 #,"(False, True, True, True, False, False)"
Name,UNSAT,"(False, True, True, False, True, True)"
Name, Bb#3,"(False, True, True, False, True, False)"
Name, #@!,"(False, True, True, False, False, True)"
Name, 1!,"(False, True, True, False, False, False)"
Name,UNSAT,"(False, True, False, True, True, True)"
Name,UNSAT,"(False, True, False, True, True, False)"
Name,UNSAT,"(False, True, False, True, False, True)"
Name,1! # ,"(False, True, False, True, False, False)"
Name,UNSAT,"(False, True, False, False, True, True)"
Name, $a ,"(False, True, False, False, True, False)"
Name, 123 ,"(False, True, False, False, False, True)"
Name, 1 ,"(False, True, False, False, False, False)"
Name,UNSAT,"(False, False, True, True, True, True)"
Name,UNSAT,"(False, False, True, True, True, False)"
Name,1234!@#$,"(False, False, True, True, False, True)"
Name,UNSAT,"(False, False, True, True, False, False)"
Name,UNSAT,"(False, False, True, False, True, True)"
Name,UNSAT,"(False, False, True, False, True, False)"
Name,UNSAT,"(False, False, True, False, False, True)"
Name,UNSAT,"(False, False, True, False, False, False)"
Name,UNSAT,"(False, False, False, True, True, True)"
Name,UNSAT,"(False, False, False, True, True, False)"
Name,UNSAT,"(False, False, False, True, False, True)"
Name,UNSAT,"(False, False, False, True, False, False)"
Name,UNSAT,"(False, False, False, False, True, True)"
Name,UNSAT,"(False, False, False, False, True, False)"
Name,UNSAT,"(False, False, False, False, False, True)"
Name,UNSAT,"(False, False, False, False, False, False)"
Email,john.doe@example.com,"(True, True, True, True, True, True)"
Email,manager@example.com,"(True, True, True, True, True, False)"
Email,user@example.com.,"(True, True, True, True, False, True)"
Email,manager@domain.com.,"(True, True, True, True, False, False)"
Email,user@example,"(True, True, True, False, True, True)"
Email,john.manager@company,"(True, True, True, False, True, False)"
Email,example@domain.,"(True, True, True, False, False, True)"
Email,john.manager@something.,"(True, True, True, False, False, False)"
Email,user1@domain.com@another.com,"(True, True, False, True, True, True)"
Email,manager@company.com@team.org,"(True, True, False, True, True, False)"
Email,example@domain.com@another.com.,"(True, True, False, True, False, True)"
Email,manager@company.com.manager@another.com.,"(True, True, False, True, False, False)"
Email,user@domain@com,"(True, True, False, False, True, True)"
Email,assistant@team@manager,"(True, True, False, False, True, False)"
Email,example@domain@value.,"(True, True, False, False, False, True)"
Email,team@manager@work.com.,"(True, True, False, False, False, False)"
Email,@user.example.com,"(True, False, True, True, True, True)"
Email,@manager.example,"(True, False, True, True, True, False)"
Email,@.user.,"(True, False, True, True, False, True)"
Email,@manager.,"(True, False, True, True, False, False)"
Email,@user123,"(True, False, True, False, True, True)"
Email,@manager1,"(True, False, True, False, True, False)"
Email,@user123.,"(True, False, True, False, False, True)"
Email,@manager.,"(True, False, True, False, False, False)"
Email,@example.com@info,"(True, False, False, True, True, True)"
Email,@manager.email@domain.com,"(True, False, False, True, True, False)"
Email,@domain.com@.,"(True, False, False, True, False, True)"
Email,@.@.manager.,"(True, False, False, True, False, False)"
Email,@user@unique,"(True, False, False, False, True, True)"
Email,@manager@2023,"(True, False, False, False, True, False)"
Email,@example@value.,"(True, False, False, False, False, True)"
Email,@manager@.,"(True, False, False, False, False, False)"
Email,John Doe @example.com,"(False, True, True, True, True, True)"
Email,John Doe manager@example.com,"(False, True, True, True, True, False)"
Email,John Doe @example.com.,"(False, True, True, True, False, True)"
Email,John Manager @manager.com.,"(False, True, True, True, False, False)"
Email,John Doe @example,"(False, True, True, False, True, True)"
Email,John manager @example,"(False, True, True, False, True, False)"
Email,John Doe @example.,"(False, True, True, False, False, True)"
Email,John manager @company.,"(False, True, True, False, False, False)"
Email,John Doe,"(False, True, False, True, True, True)"
Email,manager john doe@@domain.com,"(False, True, False, True, True, False)"
Email,x is a test email@example.com. ,"(False, True, False, True, False, True)"
Email,user@manager@company. manager.,"(False, True, False, True, False, False)"
Email,john doe @example @anotherexample,"(False, True, False, False, True, True)"
Email,project manager @team1 @team2,"(False, True, False, False, True, False)"
Email,John Doe @example @test.,"(False, True, False, False, False, True)"
Email,project manager .,"(False, True, False, False, False, False)"
Email,@ user.com,"(False, False, True, True, True, True)"
Email,@example.manager of team,"(False, False, True, True, True, False)"
Email,@username. example.,"(False, False, True, True, False, True)"
Email,@manager . end.,"(False, False, True, True, False, False)"
Email,@user name,"(False, False, True, False, True, True)"
Email,@ manager John,"(False, False, True, False, True, False)"
Email,@test value.,"(False, False, True, False, False, True)"
Email,@manager example.,"(False, False, True, False, False, False)"
Email,@example @test.com,"(False, False, False, True, True, True)"
Email,@ manager @ example.com,"(False, False, False, True, True, False)"
Email,@. example @.,"(False, False, False, True, False, True)"
Email,@@. manager.,"(False, False, False, True, False, False)"
Email,@ test @ example,"(False, False, False, False, True, True)"
Email,@user manager @anotherUser,"(False, False, False, False, True, False)"
Email,@example @test .,"(False, False, False, False, False, True)"
Email,@manager @.,"(False, False, False, False, False, False)"
Password,A1b!,"(True, True, True, True, True)"
Password,Abc$,"(True, True, True, True, False)"
Password,A1$B,"(True, True, True, False, True)"
Password,A!B$C,"(True, True, True, False, False)"
Password,a1!b,"(True, True, False, True, True)"
Password,test$,"(True, True, False, True, False)"
Password,123!,"(True, True, False, False, True)"
