name,result,truth_masks
Name,John SmiTh,"(True, True, True, True, True, True)"
Name,John Smith,"(True, True, True, True, True, False)"
Name,a John,"(True, True, True, True, False, True)"
Name,a b C,"(True, True, True, True, False, False)"
Name, A B ,"(True, True, True, False, True, True)"
Name, John a,"(True, True, True, False, True, False)"
Name,SpaceLetter SpaceNextCharacter,"(True, True, True, False, False, True)"
Name,a b,"(True, True, True, False, False, False)"
Name,A B ,"(True, True, False, True, True, True)"
Name,A a aa ,"(True, True, False, True, True, False)"
Name,a Space A,"(True, True, False, True, False, True)"
Name,a b,"(True, True, False, True, False, False)"
Name,UNSAT,"(True, True, False, False, True, True)"
Name,A apple ,"(True, True, False, False, True, False)"
Name,a A a ,"(True, True, False, False, False, True)"
Name, a ,"(True, True, False, False, False, False)"
Name,Alice,"(True, False, True, True, True, True)"
Name,John Smith,"(True, False, True, True, True, False)"
Name,john,"(True, False, True, True, False, True)"
Name,abb,"(True, False, True, True, False, False)"
Name,UNSAT,"(True, False, True, False, True, True)"
Name,UNSAT,"(True, False, True, False, True, False)"
Name,a Name,"(True, False, True, False, False, True)"
Name,A small name,"(True, False, True, False, False, False)"
Name,John,"(True, False, False, True, True, True)"
Name,UNSAT,"(True, False, False, True, True, False)"
Name,UNSAT,"(True, False, False, True, False, True)"
Name,a n A ,"(True, False, False, True, False, False)"
Name,A B C,"(True, False, False, False, True, True)"
Name,A John,"(True, False, False, False, True, False)"
Name,UNSAT,"(True, False, False, False, False, True)"
Name,UNSAT,"(True, False, False, False, False, False)"
Name,Mr.*Smith,"(False, True, True, True, True, True)"
Name,1!@#,"(False, True, True, True, True, False)"
Name,AbC-,"(False, True, True, True, False, True)"
Name,héló hällö,"(False, True, True, True, False, False)"
Name,A B,"(False, True, True, False, True, True)"
Name,! A b,"(False, True, True, False, True, False)"
Name, `A`,"(False, True, True, False, False, True)"
Name,_ __,"(False, True, True, False, False, False)"
Name,X !%,"(False, True, False, True, True, True)"
Name,_ * * ,"(False, True, False, True, True, False)"
Name, ! A,"(False, True, False, True, False, True)"
Name,   b,"(False, True, False, True, False, False)"
Name,! !,"(False, True, False, False, True, True)"
Name, ! % ,"(False, True, False, False, True, False)"
Name, ,"(False, True, False, False, False, True)"
Name, 0 ,"(False, True, False, False, False, False)"
Name,! #,"(False, False, True, True, True, True)"
