status,result,name,truth_masks
sat,John Doe,Name,"(True, True, True, True, True, True)"
sat,John doe,Name,"(True, True, True, True, True, False)"
sat,john Doe,Name,"(True, True, True, True, False, True)"
sat,john doe,Name,"(True, True, True, True, False, False)"
sat, A B,Name,"(True, True, True, False, True, True)"
sat, Aa,Name,"(True, True, True, False, True, False)"
sat, Alice,Name,"(True, True, True, False, False, True)"
sat, john doe,Name,"(True, True, True, False, False, False)"
sat,John Doe ,Name,"(True, True, False, True, True, True)"
sat,Aa b ,Name,"(True, True, False, True, True, False)"
sat,j A ,Name,"(True, True, False, True, False, True)"
sat,john doe ,Name,"(True, True, False, True, False, False)"
sat, A B ,Name,"(True, True, False, False, True, True)"
sat, Aa ,Name,"(True, True, False, False, True, False)"
sat, A ,Name,"(True, True, False, False, False, True)"
sat, a ,Name,"(True, True, False, False, False, False)"
sat,John,Name,"(True, False, True, True, True, True)"
unsat,,Name,"(True, False, True, True, True, False)"
sat,johnDoe,Name,"(True, False, True, True, False, True)"
unsat,,Name,"(True, False, True, True, False, False)"
unsat,,Name,"(True, False, True, False, True, True)"
unsat,,Name,"(True, False, True, False, True, False)"
unsat,,Name,"(True, False, True, False, False, True)"
unsat,,Name,"(True, False, True, False, False, False)"
unsat,,Name,"(True, False, False, True, True, True)"
unsat,,Name,"(True, False, False, True, True, False)"
unsat,,Name,"(True, False, False, True, False, True)"
unsat,,Name,"(True, False, False, True, False, False)"
unsat,,Name,"(True, False, False, False, True, True)"
unsat,,Name,"(True, False, False, False, True, False)"
unsat,,Name,"(True, False, False, False, False, True)"
unsat,,Name,"(True, False, False, False, False, False)"
unsat,,Name,"(False, True, True, True, True, True)"
unsat,,Name,"(False, True, True, True, True, False)"
unsat,,Name,"(False, True, True, True, False, True)"
unsat,,Name,"(False, True, True, True, False, False)"
unsat,,Name,"(False, True, True, False, True, True)"
unsat,,Name,"(False, True, True, False, True, False)"
unsat,,Name,"(False, True, True, False, False, True)"
unsat,,Name,"(False, True, True, False, False, False)"
unsat,,Name,"(False, True, False, True, True, True)"
unsat,,Name,"(False, True, False, True, True, False)"
unsat,,Name,"(False, True, False, True, False, True)"
unsat,,Name,"(False, True, False, True, False, False)"
unsat,,Name,"(False, True, False, False, True, True)"
unsat,,Name,"(False, True, False, False, True, False)"
unsat,,Name,"(False, True, False, False, False, True)"
unsat,,Name,"(False, True, False, False, False, False)"
unsat,,Name,"(False, False, True, True, True, True)"
unsat,,Name,"(False, False, True, True, True, False)"
sat,123!@#,Name,"(False, False, True, True, False, True)"
unsat,,Name,"(False, False, True, True, False, False)"
unsat,,Name,"(False, False, True, False, True, True)"
unsat,,Name,"(False, False, True, False, True, False)"
unsat,,Name,"(False, False, True, False, False, True)"
unsat,,Name,"(False, False, True, False, False, False)"
unsat,,Name,"(False, False, False, True, True, True)"
unsat,,Name,"(False, False, False, True, True, False)"
unsat,,Name,"(False, False, False, True, False, True)"
unsat,,Name,"(False, False, False, True, False, False)"
unsat,,Name,"(False, False, False, False, True, True)"
unsat,,Name,"(False, False, False, False, True, False)"
unsat,,Name,"(False, False, False, False, False, True)"
unsat,,Name,"(False, False, False, False, False, False)"
sat,test@example.com,Email,"(True, True, True, True, True, True)"
sat,manager123@example.com,Email,"(True, True, True, True, True, False)"
sat,test@example.,Email,"(True, True, True, True, False, True)"
sat,manager@example.com.,Email,"(True, True, True, True, False, False)"
sat,john.doe@examplecom,Email,"(True, True, True, False, True, True)"
sat,manager@examplecom,Email,"(True, True, True, False, True, False)"
sat,john.doe@example.,Email,"(True, True, True, False, False, True)"
sat,manager@example.,Email,"(True, True, True, False, False, False)"
sat,user@domain1.com@domain2.com,Email,"(True, True, False, True, True, True)"
sat,manager@test@example.com,Email,"(True, True, False, True, True, False)"
sat,test@@example.com.,Email,"(True, True, False, True, False, True)"
sat,manager@example@domain.,Email,"(True, True, False, True, False, False)"
sat,user.example.com,Email,"(True, True, False, False, True, True)"
sat,manager123,Email,"(True, True, False, False, True, False)"
sat,example@.@.,Email,"(True, True, False, False, False, True)"
sat,managerexample.,Email,"(True, True, False, False, False, False)"
sat,@example.com,Email,"(True, False, True, True, True, True)"
sat,@manager.com,Email,"(True, False, True, True, True, False)"
sat,@example.,Email,"(True, False, True, True, False, True)"
