name,result,truth_masks
Name,A a,"(True, True, True, True, True, True)"
Name,Able Baker,"(True, True, True, True, True, False)"
Name,a B c,"(True, True, True, True, False, True)"
Name,Wel ll,"(True, True, True, True, False, False)"
Name, A B C,"(True, True, True, False, True, True)"
Name, Hello World,"(True, True, True, False, True, False)"
Name, Space for X,"(True, True, True, False, False, True)"
Name,a space e,"(True, True, True, False, False, False)"
Name,John Smith ,"(True, True, False, True, True, True)"
Name,Example eSpace,"(True, True, False, True, True, False)"
Name,Ab,"(True, True, False, True, False, True)"
Name,a b ,"(True, True, False, True, False, False)"
Name, A B c D e F ,"(True, True, False, False, True, True)"
Name,A Space Man,"(True, True, False, False, True, False)"
Name,s a F E C T ,"(True, True, False, False, False, True)"
Name,""" a b""","(True, True, False, False, False, False)"
Name,John Smith,"(True, False, True, True, True, True)"
Name,John,"(True, False, True, True, True, False)"
Name,hello World,"(True, False, True, True, False, True)"
Name,ahello,"(True, False, True, True, False, False)"
Name,John,"(True, False, True, False, True, True)"
Name,UNSAT,"(True, False, True, False, True, False)"
Name,UNSAT,"(True, False, True, False, False, True)"
Name,a,"(True, False, True, False, False, False)"
Name,AB c ,"(True, False, False, True, True, True)"
Name,Hello World ,"(True, False, False, True, True, False)"
Name,hello World ,"(True, False, False, True, False, True)"
Name,ab c,"(True, False, False, True, False, False)"
Name,UNSAT,"(True, False, False, False, True, True)"
Name,A a a ,"(True, False, False, False, True, False)"
Name, a ,"(True, False, False, False, False, True)"
Name,UNSAT,"(True, False, False, False, False, False)"
Name,! # 5,"(False, True, True, True, True, True)"
Name,A! Hello1!,"(False, True, True, True, True, False)"
Name,$9 9#,"(False, True, True, True, False, True)"
Name,hello world! $!,"(False, True, True, True, False, False)"
Name, A! B,"(False, True, True, False, True, True)"
Name,A a_,"(False, True, True, False, True, False)"
Name,! 4A!,"(False, True, True, False, False, True)"
Name, 1 #,"(False, True, True, False, False, False)"
Name,X !Y Z,"(False, True, False, True, True, True)"
Name,3@T,"(False, True, False, True, True, False)"
Name,! Ab cD eF gH iJ kL mN oP qR sT uV wX yZ !,"(False, True, False, True, False, True)"
Name,_ _ ,"(False, True, False, True, False, False)"
Name, A !3 ,"(False, True, False, False, True, True)"
Name, '! ' 'a ',"(False, True, False, False, True, False)"
Name, !!,"(False, True, False, False, False, True)"
Name,! $ % ,"(False, True, False, False, False, False)"
Name,G!#,"(False, False, True, True, True, True)"
Name,#Example1,"(False, False, True, True, True, False)"
Name,# A,"(False, False, True, True, False, True)"
Name,abc123!@#$,"(False, False, True, True, False, False)"
Name,!!!,"(False, False, True, False, True, True)"
Name,A123$%^14,"(False, False, True, False, True, False)"
Name, 123ABC,"(False, False, True, False, False, True)"
Name,$!,"(False, False, True, False, False, False)"
Name,1AB3CD4EF ,"(False, False, False, True, True, True)"
Name,A#BC ,"(False, False, False, True, True, False)"
Name,! A! ,"(False, False, False, True, False, True)"
Name,3$,"(False, False, False, True, False, False)"
Name,X_Y_0 S,"(False, False, False, False, True, True)"
Name,! @ ,"(False, False, False, False, True, False)"
Name, a A . B !,"(False, False, False, False, False, True)"
Name,~*~,"(False, False, False, False, False, False)"
Email,john.doe,"(True, True, True, True, True, True)"
Email,john.manager@acme.com,"(True, True, True, True, True, False)"
Email,John.test.,"(True, True, True, True, False, True)"
Email,manager.m,"(True, True, True, True, False, False)"
Email,Test123@,"(True, True, True, False, True, True)"
Email,john manager@smith,"(True, True, True, False, True, False)"
Email,John.Doe,"(True, True, True, False, False, True)"
Email,JohnDoe@Manager.,"(True, True, True, False, False, False)"
Email,john.x,"(True, True, False, True, True, True)"
Email,john.manager.team,"(True, True, False, True, True, False)"
Email,john.doe,"(True, True, False, True, False, True)"
Email,the manager@@.,"(True, True, False, True, False, False)"
Email,AlexTompson,"(True, True, False, False, True, True)"
Email,John Manager,"(True, True, False, False, True, False)"
Email,John@Jones.Doe.,"(True, True, False, False, False, True)"
Email,Manager Manager,"(True, True, False, False, False, False)"
Email,@username,"(True, False, True, True, True, True)"
Email,@john.manager,"(True, False, True, True, True, False)"
Email,@user123domain.,"(True, False, True, True, False, True)"
Email,Team.Manager.,"(True, False, True, True, False, False)"
Email,@john.engineer.io,"(True, False, True, False, True, True)"
