name,result,truth_masks
Name,John Doe,"(True, True, True, True, True, True)"
Name,Hello world,"(True, True, True, True, True, False)"
Name,a B C,"(True, True, True, True, False, True)"
Name,hello world,"(True, True, True, True, False, False)"
Name, Hello World,"(True, True, True, False, True, True)"
Name, Hello world,"(True, True, True, False, True, False)"
Name, hello World,"(True, True, True, False, False, True)"
Name, hello,"(True, True, True, False, False, False)"
Name,John Doe ,"(True, True, False, True, True, True)"
Name,A b c ,"(True, True, False, True, True, False)"
Name,a B C D E F G H I J K L M N O P Q R S T U V W X Y Z ,"(True, True, False, True, False, True)"
Name,hello world ,"(True, True, False, True, False, False)"
Name, A B C ,"(True, True, False, False, True, True)"
Name, Hello world ,"(True, True, False, False, True, False)"
Name, j D ,"(True, True, False, False, False, True)"
Name, hello ,"(True, True, False, False, False, False)"
Name,UNSAT,"(True, False, True, True, True, True)"
Name,UNSAT,"(True, False, True, True, True, False)"
Name,UNSAT,"(True, False, True, True, False, True)"
Name,UNSAT,"(True, False, True, True, False, False)"
Name,UNSAT,"(True, False, True, False, True, True)"
Name,UNSAT,"(True, False, True, False, True, False)"
Name,UNSAT,"(True, False, True, False, False, True)"
Name,UNSAT,"(True, False, True, False, False, False)"
Name,UNSAT,"(True, False, False, True, True, True)"
Name,UNSAT,"(True, False, False, True, True, False)"
Name,UNSAT,"(True, False, False, True, False, True)"
Name,UNSAT,"(True, False, False, True, False, False)"
Name,UNSAT,"(True, False, False, False, True, True)"
Name,UNSAT,"(True, False, False, False, True, False)"
Name,UNSAT,"(True, False, False, False, False, True)"
Name,UNSAT,"(True, False, False, False, False, False)"
Name,UNSAT,"(False, True, True, True, True, True)"
Name,UNSAT,"(False, True, True, True, True, False)"
Name,1 hello! World@,"(False, True, True, True, False, True)"
Name,UNSAT,"(False, True, True, True, False, False)"
Name,UNSAT,"(False, True, True, False, True, True)"
Name,UNSAT,"(False, True, True, False, True, False)"
Name, # 1,"(False, True, True, False, False, True)"
Name, !@#,"(False, True, True, False, False, False)"
Name,UNSAT,"(False, True, False, True, True, True)"
Name,UNSAT,"(False, True, False, True, True, False)"
Name,1 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z ,"(False, True, False, True, False, True)"
Name,1 ! ,"(False, True, False, True, False, False)"
Name,UNSAT,"(False, True, False, False, True, True)"
Name,UNSAT,"(False, True, False, False, True, False)"
Name,UNSAT,"(False, True, False, False, False, True)"
Name, ! ,"(False, True, False, False, False, False)"
Name,UNSAT,"(False, False, True, True, True, True)"
Name,UNSAT,"(False, False, True, True, True, False)"
Name,123456,"(False, False, True, True, False, True)"
Name,1,"(False, False, True, True, False, False)"
Name,UNSAT,"(False, False, True, False, True, True)"
Name,UNSAT,"(False, False, True, False, True, False)"
Name,UNSAT,"(False, False, True, False, False, True)"
Name,UNSAT,"(False, False, True, False, False, False)"
Name,UNSAT,"(False, False, False, True, True, True)"
Name,UNSAT,"(False, False, False, True, True, False)"
Name,UNSAT,"(False, False, False, True, False, True)"
Name,UNSAT,"(False, False, False, True, False, False)"
Name,UNSAT,"(False, False, False, False, True, True)"
Name,UNSAT,"(False, False, False, False, True, False)"
Name,UNSAT,"(False, False, False, False, False, True)"
Name,UNSAT,"(False, False, False, False, False, False)"
Email,john.doe@example.com,"(True, True, True, True, True, True)"
Email,john.manager@example.com,"(True, True, True, True, True, False)"
Email,example@example.com.,"(True, True, True, True, False, True)"
Email,john.manager@example.com.,"(True, True, True, True, False, False)"
Email,user@example,"(True, True, True, False, True, True)"
Email,project.manager@company,"(True, True, True, False, True, False)"
Email,john@doe.,"(True, True, True, False, False, True)"
Email,user@manager.,"(True, True, True, False, False, False)"
Email,UNSAT,"(True, True, False, True, True, True)"
Email,info@manager@domain.com,"(True, True, False, True, True, False)"
Email,example@domain.com@another.com.,"(True, True, False, True, False, True)"
Email,manager@company.com.manager@anothercompany.com.,"(True, True, False, True, False, False)"
Email,exampleString,"(True, True, False, False, True, True)"
Email,projectmanager@company@team,"(True, True, False, False, True, False)"
Email,example@@@.,"(True, True, False, False, False, True)"
Email,team.manager@company@.manager.,"(True, True, False, False, False, False)"
Email,@example.com,"(True, False, True, True, True, True)"
Email,@manager.example,"(True, False, True, True, True, False)"
Email,@.example.,"(True, False, True, True, False, True)"
Email,@manager.company.,"(True, False, True, True, False, False)"
Email,@employee,"(True, False, True, False, True, True)"
Email,@manager,"(True, False, True, False, True, False)"
Email,@user.com.,"(True, False, True, False, False, True)"
Email,@manager1.,"(True, False, True, False, False, False)"
Email,@user@domain.com,"(True, False, False, True, True, True)"
Email,@manager.example@company.com,"(True, False, False, True, True, False)"
Email,@.example@domain.com.,"(True, False, False, True, False, True)"
Email,@manager.example@domain.com.,"(True, False, False, True, False, False)"
Email,@user@domain,"(True, False, False, False, True, True)"
Email,@manager@,"(True, False, False, False, True, False)"
