name,result,truth_masks
Name,John Smith,"(True, True, True, True, True, True)"
Name,John Smith,"(True, True, True, True, True, False)"
Name,john smith,"(True, True, True, True, False, True)"
Name,a b,"(True, True, True, True, False, False)"
Name,Ava,"(True, True, True, False, True, True)"
Name, A smith,"(True, True, True, False, True, False)"
Name,UNSAT,"(True, True, True, False, False, True)"
Name,a s a,"(True, True, True, False, False, False)"
Name,Aaron A,"(True, True, False, True, True, True)"
Name,John Smith ,"(True, True, False, True, True, False)"
Name,john smith ,"(True, True, False, True, False, True)"
Name,a e ,"(True, True, False, True, False, False)"
Name,Mr.,"(True, True, False, False, True, True)"
Name,  John Doe ,"(True, True, False, False, True, False)"
Name, space,"(True, True, False, False, False, True)"
Name,a l L ,"(True, True, False, False, False, False)"
Name,A,"(True, False, True, True, True, True)"
Name,Alex,"(True, False, True, True, True, False)"
Name,abB,"(True, False, True, True, False, True)"
Name,John Smith,"(True, False, True, True, False, False)"
Name,UNSAT,"(True, False, True, False, True, True)"
Name,_Aabc,"(True, False, True, False, True, False)"
Name, a,"(True, False, True, False, False, True)"
Name,a b,"(True, False, True, False, False, False)"
Name,Jack,"(True, False, False, True, True, True)"
Name,Abb,"(True, False, False, True, True, False)"
Name,Anne,"(True, False, False, True, False, True)"
Name,john smith ,"(True, False, False, True, False, False)"
Name,UNSAT,"(True, False, False, False, True, True)"
Name,UNSAT,"(True, False, False, False, True, False)"
Name,UNSAT,"(True, False, False, False, False, True)"
Name,b a ,"(True, False, False, False, False, False)"
Name,A !,"(False, True, True, True, True, True)"
Name,Cd!,"(False, True, True, True, True, False)"
Name,thor Hammer,"(False, True, True, True, False, True)"
Name,! abc-,"(False, True, True, True, False, False)"
Name,$paceM,"(False, True, True, False, True, True)"
Name,Åℷ,"(False, True, True, False, True, False)"
Name,UNSAT,"(False, True, True, False, False, True)"
Name,-) ),"(False, True, True, False, False, False)"
Name,# A ,"(False, True, False, True, True, True)"
Name,Me ,"(False, True, False, True, True, False)"
Name,Mr.,"(False, True, False, True, False, True)"
Name,_a,"(False, True, False, True, False, False)"
Name,!space$ ,"(False, True, False, False, True, True)"
Name, ! ,"(False, True, False, False, True, False)"
Name,! A # ,"(False, True, False, False, False, True)"
Name,UNSAT,"(False, True, False, False, False, False)"
Name,#,"(False, False, True, True, True, True)"
