name,result,truth_masks
Name,John Smith,"(True, True, True, True, True, True)"
Name,J o k,"(True, True, True, True, True, False)"
Name,a B,"(True, True, True, True, False, True)"
Name,John Smith,"(True, True, True, True, False, False)"
Name, J E ,"(True, True, True, False, True, True)"
Name, Alice Bob ,"(True, True, True, False, True, False)"
Name, A ,"(True, True, True, False, False, True)"
Name,a se,"(True, True, True, False, False, False)"
Name,Jane Smith ,"(True, True, False, True, True, True)"
Name,John Smith ,"(True, True, False, True, True, False)"
Name,Hello  ,"(True, True, False, True, False, True)"
Name,hello somevalue space,"(True, True, False, True, False, False)"
Name, M ,"(True, True, False, False, True, True)"
Name, Jane ,"(True, True, False, False, True, False)"
Name, A e,"(True, True, False, False, False, True)"
Name,a b ,"(True, True, False, False, False, False)"
Name,John Smith,"(True, False, True, True, True, True)"
Name,Abe,"(True, False, True, True, True, False)"
Name,AlberT Einstein,"(True, False, True, True, False, True)"
Name,aaron,"(True, False, True, True, False, False)"
Name, JohnA,"(True, False, True, False, True, True)"
Name,John Doe,"(True, False, True, False, True, False)"
Name,a A B C,"(True, False, True, False, False, True)"
Name,John Doe,"(True, False, True, False, False, False)"
Name,John Smiht ,"(True, False, False, True, True, True)"
Name,Jo ,"(True, False, False, True, True, False)"
Name,john jones ,"(True, False, False, True, False, True)"
Name,a d ,"(True, False, False, True, False, False)"
Name, A B ,"(True, False, False, False, True, True)"
Name,A d e f g h i,"(True, False, False, False, True, False)"
Name,space,"(True, False, False, False, False, True)"
Name,johnsmith ,"(True, False, False, False, False, False)"
Name,AB #,"(False, True, True, True, True, True)"
Name,# the dog,"(False, True, True, True, True, False)"
Name,! Hello World,"(False, True, True, True, False, True)"
Name,hello-world!,"(False, True, True, True, False, False)"
Name, ! A 123!@#,"(False, True, True, False, True, True)"
Name,UNSAT,"(False, True, True, False, True, False)"
Name,! ABC,"(False, True, True, False, False, True)"
Name, a b ~ ,"(False, True, True, False, False, False)"
Name,MR. ,"(False, True, False, True, True, True)"
Name,! Hello World ,"(False, True, False, True, True, False)"
Name,! Number-And-Name!,"(False, True, False, True, False, True)"
Name,a !,"(False, True, False, True, False, False)"
Name,   A ! B ? C ! D,"(False, True, False, False, True, True)"
Name, A a b ,"(False, True, False, False, True, False)"
Name, Space Space! NASA,"(False, True, False, False, False, True)"
Name,! ? ? ,"(False, True, False, False, False, False)"
Name,Mister,"(False, False, True, True, True, True)"
Name,UNSAT,"(False, False, True, True, True, False)"
Name,hello world,"(False, False, True, True, False, True)"
Name,!,"(False, False, True, True, False, False)"
Name, ! ,"(False, False, True, False, True, True)"
Name,UNSAT,"(False, False, True, False, True, False)"
Name,1st@!,"(False, False, True, False, False, True)"
Name,$1,"(False, False, True, False, False, False)"
Name,_ AB cD,"(False, False, False, True, True, True)"
Name,Dr.1 ,"(False, False, False, True, True, False)"
Name,_B C D 7,"(False, False, False, True, False, True)"
Name,a . ,"(False, False, False, True, False, False)"
Name,3 A !  ,"(False, False, False, False, True, True)"
Name,!!!,"(False, False, False, False, True, False)"
Name,s!@#$ ,"(False, False, False, False, False, True)"
