name,result,truth_masks
Name,Hello World,"(True, True, True, True, True, True)"
Name,Hello world,"(True, True, True, True, True, False)"
Name,a B,"(True, True, True, True, False, True)"
Name,h ello,"(True, True, True, True, False, False)"
Name, John Doe,"(True, True, True, False, True, True)"
Name, A b,"(True, True, True, False, True, False)"
Name, a Bc,"(True, True, True, False, False, True)"
Name, a b,"(True, True, True, False, False, False)"
Name,Hello World ,"(True, True, False, True, True, True)"
Name,Hello world ,"(True, True, False, True, True, False)"
Name,john Doe ,"(True, True, False, True, False, True)"
Name,a b ,"(True, True, False, True, False, False)"
Name, John Doe ,"(True, True, False, False, True, True)"
Name, A b ,"(True, True, False, False, True, False)"
Name, alice B ,"(True, True, False, False, False, True)"
Name, a ,"(True, True, False, False, False, False)"
Name,John,"(True, False, True, True, True, True)"
Name,UNSAT,"(True, False, True, True, True, False)"
Name,example,"(True, False, True, True, False, True)"
Name,a b,"(True, False, True, True, False, False)"
Name,UNSAT,"(True, False, True, False, True, True)"
Name, Aa,"(True, False, True, False, True, False)"
Name,UNSAT,"(True, False, True, False, False, True)"
Name,UNSAT,"(True, False, True, False, False, False)"
Name,UNSAT,"(True, False, False, True, True, True)"
Name,UNSAT,"(True, False, False, True, True, False)"
Name,UNSAT,"(True, False, False, True, False, True)"
Name,UNSAT,"(True, False, False, True, False, False)"
Name,UNSAT,"(True, False, False, False, True, True)"
Name,UNSAT,"(True, False, False, False, True, False)"
Name,UNSAT,"(True, False, False, False, False, True)"
Name,UNSAT,"(True, False, False, False, False, False)"
Name,UNSAT,"(False, True, True, True, True, True)"
Name,UNSAT,"(False, True, True, True, True, False)"
Name,1 2,"(False, True, True, True, False, True)"
Name,123 #456,"(False, True, True, True, False, False)"
Name,UNSAT,"(False, True, True, False, True, True)"
Name,UNSAT,"(False, True, True, False, True, False)"
Name, !@#$%,"(False, True, True, False, False, True)"
Name, #123,"(False, True, True, False, False, False)"
Name,1@ ,"(False, True, False, True, True, True)"
Name,@ # $ ,"(False, True, False, True, True, False)"
Name,123!@# $%^&* ,"(False, True, False, True, False, True)"
Name,1 2 ,"(False, True, False, True, False, False)"
Name, 1 2 3 ,"(False, True, False, False, True, True)"
Name, # $,"(False, True, False, False, True, False)"
Name,UNSAT,"(False, True, False, False, False, True)"
Name, # ,"(False, True, False, False, False, False)"
Name,UNSAT,"(False, False, True, True, True, True)"
Name,UNSAT,"(False, False, True, True, True, False)"
Name,1234567890!@#$%^&*(),"(False, False, True, True, False, True)"
Name,UNSAT,"(False, False, True, True, False, False)"
Name,UNSAT,"(False, False, True, False, True, True)"
Name,UNSAT,"(False, False, True, False, True, False)"
Name,UNSAT,"(False, False, True, False, False, True)"
Name,UNSAT,"(False, False, True, False, False, False)"
Name,UNSAT,"(False, False, False, True, True, True)"
Name,UNSAT,"(False, False, False, True, True, False)"
Name,UNSAT,"(False, False, False, True, False, True)"
Name,UNSAT,"(False, False, False, True, False, False)"
Name,UNSAT,"(False, False, False, False, True, True)"
Name,UNSAT,"(False, False, False, False, True, False)"
Name,UNSAT,"(False, False, False, False, False, True)"
Name,UNSAT,"(False, False, False, False, False, False)"
Email,user@example.com,"(True, True, True, True, True, True)"
Email,manager.email@example.com,"(True, True, True, True, True, False)"
Email,example@domain.com.,"(True, True, True, True, False, True)"
Email,manager@corp.com.,"(True, True, True, True, False, False)"
Email,user@domaincom,"(True, True, True, False, True, True)"
Email,manager@role,"(True, True, True, False, True, False)"
Email,example@domain.,"(True, True, True, False, False, True)"
Email,manager@domain.,"(True, True, True, False, False, False)"
Email,a@b@c.com,"(True, True, False, True, True, True)"
Email,manager@domain.com@company.org,"(True, True, False, True, True, False)"
Email,a@b.c@d.,"(True, True, False, True, False, True)"
Email,manager@company.com@.,"(True, True, False, True, False, False)"
Email,example@@test.com,"(True, True, False, False, True, True)"
Email,manager@team@lead,"(True, True, False, False, True, False)"
Email,test@user@example.com.,"(True, True, False, False, False, True)"
Email,manager@@example.,"(True, True, False, False, False, False)"
Email,@example.com,"(True, False, True, True, True, True)"
Email,@manager.example,"(True, False, True, True, True, False)"
Email,@example.,"(True, False, True, True, False, True)"
Email,@manager.,"(True, False, True, True, False, False)"
Email,@developer123,"(True, False, True, False, True, True)"
Email,@managertool,"(True, False, True, False, True, False)"
Email,@example.,"(True, False, True, False, False, True)"
Email,@manager.,"(True, False, True, False, False, False)"
Email,@@example.com,"(True, False, False, True, True, True)"
Email,@.manager@example,"(True, False, False, True, True, False)"
Email,@@.example.,"(True, False, False, True, False, True)"
Email,@@manager.,"(True, False, False, True, False, False)"
Email,@@example,"(True, False, False, False, True, True)"
Email,@manager@team,"(True, False, False, False, True, False)"
Email,@example@domain.,"(True, False, False, False, False, True)"
Email,@manager@x.,"(True, False, False, False, False, False)"
Email,user name@example.com,"(False, True, True, True, True, True)"
Email,project manager@example.com,"(False, True, True, True, True, False)"
Email,a @b.c.,"(False, True, True, True, False, True)"
Email,project manager @example.com.,"(False, True, True, True, False, False)"
Email,hello @world,"(False, True, True, False, True, True)"
Email,project manager@team1,"(False, True, True, False, True, False)"
Email,test @example com.,"(False, True, True, False, False, True)"
Email,manager @ space.,"(False, True, True, False, False, False)"
Email,email@example.com another@example.com,"(False, True, False, True, True, True)"
Email,manager @company .com,"(False, True, False, True, True, False)"
Email,a @b.c @d.,"(False, True, False, True, False, True)"
Email,project manager @example@domain.com.,"(False, True, False, True, False, False)"
Email,John @ Doe @ example,"(False, True, False, False, True, True)"
Email,team manager@company@domain,"(False, True, False, False, True, False)"
Email,hello @world @example .,"(False, True, False, False, False, True)"
Email,Hello manager.,"(False, True, False, False, False, False)"
Email,@ example.com,"(False, False, True, True, True, True)"
Email,@.manager example,"(False, False, True, True, True, False)"
Email,@ example.,"(False, False, True, True, False, True)"
Email,@manager .,"(False, False, True, True, False, False)"
Email,@ John Doe,"(False, False, True, False, True, True)"
Email,@manager example,"(False, False, True, False, True, False)"
Email,@ hello.,"(False, False, True, False, False, True)"
Email,@manager space.,"(False, False, True, False, False, False)"
Email,@.example @test,"(False, False, False, True, True, True)"
Email,@. manager@domain.com,"(False, False, False, True, True, False)"
Email,@. @example.,"(False, False, False, True, False, True)"
Email,@manager @example.com.,"(False, False, False, True, False, False)"
Email,@hello @world,"(False, False, False, False, True, True)"
Email,@ @manager,"(False, False, False, False, True, False)"
Email,@@ example.,"(False, False, False, False, False, True)"
Email,@manager @end.,"(False, False, False, False, False, False)"
Password,A1b$,"(True, True, True, True, True)"
Password,A!bc,"(True, True, True, True, False)"
Password,A1!#,"(True, True, True, False, True)"
Password,A!BC,"(True, True, True, False, False)"
Password,a1$b,"(True, True, False, True, True)"
Password,test!,"(True, True, False, True, False)"
Password,1$23,"(True, True, False, False, True)"
Password,!#$!,"(True, True, False, False, False)"
Password,Abc1,"(True, False, True, True, True)"
